1.0,0.1840366167,0.0452548646819,0.0467421519763,0.132645361198,0.0329676798381,0.00918548633042,0.0315561659174,0.00287938820202,0.0742547751316,0.228749795694,0.0387984722585,0.180887951219,0.0251855664874,0.0507036591025,0.0129234306927,0.0762536892553,0.0145616385084,0.0102575856349,0.231601629942,0.029380655997,0.00393520562451,0.00171773854679,0.00621341664647,0.000971276881544,0.0222880177247,0.00569928491227,0.00941092777295,0.0505458500927,0.0109652212739,0.00312674756257,0.00344236558211,0.112564164705,0.371072857038,0.00958627111713,0.00113910551098,0.0853145565661,0.0403609067004,0.118004818185,0.0338212261885,0.034885184552,0.0565119073786,0.00515634677152,0.296218783405,0.00773389393105,0.0150864160885,0.070562545284,0.0429860470534,0.0151208585311,0.00863753837984,0.00181918719593,0.0146536937641,0.0107535568084,0.0255932397626,0.0650010301421,0.00167014535337,0.050415595037,0.0159524869635,0.00584582184991,0.0758547831473,0.0441714933053,0.390954287364,0.0156838359112,0.0655101520665,0.029847820764,0.0488869768115,0.108727276598,0.0173408305137,0.0053335687944,0.308629334816,0.0207362291287,0.0319475573107,0.107481086402,0.0610758441373,0.0131858194828,0.0261505811066,0.00310608209701,0.00961382507122,0.018751091982,0.0464484518748,0.045484689708,0.00758046850489,0.0101736713202,0.0186095648542,0.00475681443727,0.00969836561216,0.00260009130378,0.0459587429636,0.00302404646098,0.00613388591536,0.0769143579271,0.0913576396782,0.00633114717757,0.0258255696937,0.0640397728803,0.0333590712314,0.0330697547134,0.0856652432544,0.0765279763437,0.00419884686702,0.0200887112076,0.0170439992811,0.0352390023715,0.0372116149936,0.194587902436,0.00526656258787,0.053243006462,0.102036049339,0.00441113755873,0.00119358719292,0.0669623706921,0.189048931439,0.049451206644,0.0191844405326,0.0278395132469,0.468896908759,0.00577130092863,0.00234459100226,0.0945564032571,0.0972397826494,0.150261105026,0.0561681091788,0.0222510703772,0.00519955638134,0.0124769313913,0.0208783824827,0.0437625675776,0.014710680351,0.0523500078591,0.0436730172269,0.0370863697478,0.0316175360879,0.00948732737291,0.0329877190774,0.00697616019368,0.0121894935521,0.0078547555933,0.00698179622974,0.0106602491003,0.00965703468103,0.0141176441119,0.0352120746437,0.0256195412642,0.226532954842,0.0178706179037,0.00833131375374,0.00144032032724,0.0549432106744,0.0303469230687,0.0286968169547,0.162161908287,0.467543633878,0.0118600985555,0.198417275828,0.0445779141281,0.0511006865318,0.0806654530402,0.0116302735294,0.092463555199,0.097484637105,0.0320477535073,0.0182306979855,0.0433204518598,0.0243245054222,0.0215666051086,0.126088146352,0.133016087126,0.00777960844579,0.0685774081373,0.216689930971,0.024594408927,0.0207694191188,0.0775988231957,0.103210223519,0.0248981286482,0.00699244207564,0.0096626707171,0.00847346710778,0.00853483727825,0.0151446551278,0.0620809372352,0.0844797970025,0.00223875876952,0.0788951114902,0.3313676092,0.0837765449471,0.15064748661,0.208972945148,0.07750676794,0.0456575281473,0.00400722164088,0.100306412494,0.149121999515,0.0340917559196,0.0480503385692,0.0481448987298,0.0491099133491,0.0547966737368,0.100780465749,0.0813042037941,0.0970825998659,0.0226286847934,0.0212678951973,0.0183678415297,0.0171485790614,0.170347937555,0.0140406182857,0.00961946110728,0.0713215314738,0.133530845086,0.0181718327199,0.134647406453,0.00712332335755,0.0263622455721,0.282844469827,0.146067894195,0.0553828214873,0.0650605216339,0.0235843060192,0.00687095418717,0.0362008858596,0.00861812536673,0.0540464547141,0.0876303411618,0.0581350857648,0.00696238321664,0.0490967625983,0.0236500597733,0.0493109319687,0.0277800217551,0.0135834731383,0.00114662022573,0.0925506006449,0.0123754827421,0.00904458542884,0.238617242388,0.069054592524,0.125046105906,0.0201751304273,0.0579916799583,0.113410822567,0.0572377035783,0.0120028781357,0.10172043132,0.0513186132596,0.026703538867,0.245379233211,0.00819041285217,0.0982016661375,0.0516686737217,0.142006190873,0.0366611621381,0.0347662015684,0.00837890694717,0.0149536561279,0.00185237718608,0.0043804524735,0.00357011573287,0.00431845607681,0.0241485358518,0.0401855633562,0.00821170454396,0.0167064633435,0.0166407095895,0.00950924529094,0.00215547068103,0.0425238920962,0.00108337137658,0.0122151688275,0.0221383496559,0.0235586307438,0.00338475276902,0.00205026467452,0.00606938461375,0.00110779419952,0.00756418662293,0.00243163644812,0.00349496858536,0.00817914078004,0.000971276881544,0.00374358039837,0.00245355436614,0.0963868625252,0.0296768610035,0.00549263025662,0.00462593315536,0.00632738982019,0.0269364950243,0.00855800764873,0.0113935600147,0.00244603965139,0.00364087929677,0.00164697498289,0.0834985005013,0.00234083364488,0.0152987067802,0.00944537021555,0.00321441923466,0.00414937499491,0.00328956638217,0.000576128130896,0.00493027910277,0.00230075516621,0.0439898876989,0.00918548633042,0.00221621462526,0.00445309471609,0.00921867632057,0.00294138459872,0.025271985707,0.0197342671619,0.101186260346,0.00171523364187,0.00819855379315,0.0022212244351,0.00630484567594,0.00864380064213,0.00653279202338,0.00139711071742,0.0887738302564,0.00333214976576,0.0130937642271,0.0433047962041,0.0315430151666,0.00300776457902,0.00524902825345,0.00861436800936,0.00364651533284,0.00729929292796,0.0031574326478,0.0311816826323,0.00271907428734,0.00139210090759,0.00645639242341,0.000675071875115,0.00108900741264,0.000996325930713,0.0131488721352,0.00582953996795,0.00187116397295,0.0190191168081,0.0158191007767,0.00243226267435,0.0113121506049,0.0281094167517,0.00217864105151,0.00699682565924,0.000469669671926,0.0241585554714,0.00443806528659,0.00904458542884,0.0238592193339,0.0101173109595,0.00426961043093,0.0345770812472,0.0039477301491,0.0122946995586,0.00421199761784,0.000134012413056,0.00539619141732,0.0251561338546,0.000981922727441,0.03536049026,0.0245104946123,0.00628856379398,0.0313632882388,0.00680019062326,0.00367344306069,0.0317139749272,0.0133242154794,0.0295234355773,0.0286517286662,0.0132609666303,0.00788356199984,0.00395461863762,0.00224376857935,0.0298697386821,0.00196071432374,0.00726735539027,0.00368596758528,0.00621905268253,0.00122427227815,0.00200955996962,0.00178411852709,0.00351626027716,0.00203648769747,0.000104579780282,0.00545443045664,0.00297394836264,0.00412870952935,0.00331023184774,0.0120748941521,0.0126942318928,0.0374714988787,0.0013344880945,0.00192126207129,0.00114912513065,0.0187285478377,0.00980231916622,0.0173821614449,0.03117542037,0.0951913966536,0.00769945148845,0.0202765790764,0.0255080729954,0.0182056489363,0.0110171980509,0.0126021766371,0.0173677582416,0.0133799496138,0.0093157413861,0.0156168297047,0.00420197799817,0.00328768770348,0.00561912795493,0.0508351666106,0.022876044154,0.00732622065582,0.0275433082404,0.0190548117032,0.00357387309024,0.00620214457434,0.00554398080742,0.028399985722,0.00519454657151,0.0056742358631,0.00154740501244,0.0175487376219,0.000938086891394,0.00528472314852,0.00560597720411,0.0249620037235,0.00258005206445,0.0570767634374,0.0292259781184,0.00708387110511,0.0104398174676,0.0193516429358,0.0261800137394,0.0109144969493,0.00699494698056,0.0251229438645,0.0538335377962,0.00794806330145,0.00873021986177,0.00338287409033,0.0167822367173,0.01918819789,0.028618538676,0.0295967040461,0.000149668068787,0.0389706844715,0.000311860662159,0.00221433594658,0.00489145307656,0.0694203086419,0.00558593796478,0.000508495698139,0.00870830194374,0.0467928763009,0.00285433915285,0.0831227647638,0.00334029070674,0.00479313555857,0.0674163847083,0.0268438135424,0.016912491773,0.0189358287196,0.00362960722465,0.00192314074998,0.00479250933234,0.00808583307188,0.00655220503649,0.002668976189,0.0243996525697,0.00572809131881,0.0306293510981,0.00768442205894,0.00412933575558,0.0187955540443,0.0300701310754,0.000202271072043,0.00358952874598,0.0114843628179,0.00156681802555,0.171230916538,0.0170352321139,0.0341324606245,0.00386131092946,0.0936001558051,0.0149342431148,0.00329833354938,9.76912917607e-05,0.0112651836377,0.0104886631135,0.0119239736309,0.00192627188113,0.0153337754491,0.0236669678815,0.0164747596387,0.0735220904433,0.126863414423,0.0103928505004,0.0198839352307,0.011249527982,0.00483133535855,0.000660668671843,0.00408925727691,0.00167452893697,0.0225178427508,0.0198419780733,0.0023583679793,0.0541980014616,0.0190097234147,0.00963135940564,0.00677388912164,0.0590368515349,0.00365590872627,0.00148415616329,0.0215233954988,0.012200139398,0.00153550671408,0.000795933537358,0.00112783343885,0.00669373216429,0.00744896099675,0.00309919360848,0.0114311335885,0.00547697460089,0.00482256819134,0.00271594315619,0.000846031635697,0.0388491965831,0.097047531197,0.00439673435546,0.00258005206445,0.00254373094315,0.0137700885547,0.0196898050996,0.00326890091661,0.00626601964973,0.0278445230567,0.00143468429118,0.00768755319009,0.000629983586611,0.00983112557276,0.00991003007765,0.00310983945438,0.0125921570175,0.00242600041206,0.00170771892712,0.00335093655264,0.0044468324538,0.012915915978,0.0176814975825,0.00404917879823,0.00699056339695,0.00616081364322,0.00730117160665,0.018885104395,0.0126134487093,0.0378841819638,0.00388949110978,0.0060812829121,0.00245856417598,0.00608691894817,0.00913601445831,0.00180854135003,0.00173464665498,0.141465757637,0.0011866987044,0.038540467052,0.00574186829586,0.00626163606612,0.0132390487123,0.00303343985441,0.00148853974689,0.001100905711,0.0121312545127,0.00607752555473,0.0181273706577,0.00214732974005,0.00300338099541,0.00447876999149,0.00138646487153,0.00101699139628,0.00242099060222,0.0027397397529,0.00336972333951,0.00227570611704,0.0110704272804,0.0246726872056,0.00340103465098,0.00209472673679,0.0202753266239,0.00215609690726,0.0203085166141,0.00239782023174,0.01383396363,0.00214545106136,0.0019707339434,0.0275238952273,0.0189921890802,0.000481567970282,0.0232630519636,0.00579509752534,0.0054600664927,0.0105619315823,0.00116665946507,0.00508182585024,0.00815972776693,0.00929257101562,0.0249914363563,0.0259990343592,0.00820669473413,0.0392618796681,0.000985053858587,0.000803448252109,0.0416966472474,0.0234008217341,0.048213783615,0.0274587676995,0.0120185337915,0.00247547228417,0.00193253414342,0.0126691828437,0.00198826827782,0.0101191896382,0.00113159079623,0.00344988029686,0.0387583937798,0.00658977861024,0.00615517760715,0.0056228853123,0.00265895656933,0.00242725286452,0.00404229030971,0.00829812376359,0.00371352153936,0.00417943385392,0.00460589391602,0.0105431447954,0.0109714835362,0.0293512233643,0.00374044926722,0.00432659701779,0.000334404806412,0.012356069729,0.00116290210769,0.0137619476137,0.0100816160645,0.0565951954671,0.00984427632358,0.0674827646886,0.0182751600478,0.0195889826767,0.0162499444224,0.00539681764355,0.0271287464767,0.0820036984921,0.0110497618149,0.00292510271676,0.0144745930625,0.00627541304317,0.00228885686785,0.0548743257892,0.0386406632487,0.00715025108541,0.0113728945491,0.0460251229439,0.0160389061832,0.00914102426815,0.0203617458436,0.0122051492078,0.000584895298106,0.00607502064981,0.0145290747445,0.0133693037679,0.00203961882862,0.00424143025061,0.0050724324568,0.0465511529764,0.000733937140664,0.0230200761867,0.0281689082435,0.00191249490408,0.0124055416011,0.0129747812435,0.0763983475142,0.00970588032692,0.0020177009106,0.00889303868137,0.00560096739428,0.00912787351733,0.0175499900743,0.00160188669438,0.0107779796314,0.0102369201693,0.0090351920354,0.0401761699628,0.0135045686335,0.0117592761326,0.00334279561166,0.00269339901194,0.0151803500229,0.034885184552,0.00369222984757,0.00258881923166,0.00982361085801,0.0328875228807,0.00460213655865,0.0237252069208,0.00392142864747,0.00149229710427,0.178317292548,0.0577574713486,0.00859495499625,0.00718594598047,0.00569114397129,0.00127374415026,0.00567548831556,0.00115914475031,0.00739447931481,0.0132296553188,0.00581075318107,0.00285621783154,0.00946102587128,0.0107604452969,0.00302342023475,0.0153632080818,0.000956873678271,0.000144658258953,0.017439774258,0.0165555428223,0.00120298058636,0.0209460149155,0.0461478632848,0.0130787347976,0.0104153946446,0.0134644901548,0.0355145419124,0.00862564008148,0.00410553915887,0.00505615057484,0.0178217722578,0.00896630715019,0.0586404503318,0.00620527570549,0.0568901480211,0.00894501545839,0.0426741863912,0.0460902504717,0.0177591496349,0.0129340765386,0.0065503263578,0.00274788069388,0.000374483285083,0.00379117359179,0.00293199120528,0.0083989461865,0.00343547709358,0.00317997679206,0.0144689570265,0.00670312555773,0.00343109350998,0.00331649411003,0.0123372829422,0.00318060301829,0.00630359322348,0.0138439832497,0.0235936994127,0.000587400203023,0.00375547869672,0.00352189631322,0.00500855738142,0.00704003526906,0.00211539220236,0.00500793115519,0.00547822705335,0.00428338740797,0.00153300180917,0.00227007008098,0.021359950453,0.161263899874,0.00191625226146,0.00331023184774,0.00406420822774,0.0148760040755,0.0106408360872,0.00704567130512,0.00433912154237,0.00890117962235,0.00112658098639,0.025875667792,0.00514069111579,0.0169037246057,0.00973531295969,0.00420636158177,0.0136486006662,0.00168517478287,0.00156118198948,0.00182231832707,0.00185362963854,0.01809543312,0.00514695337808,0.00287375216596,0.00973719163838,0.0226518551639,0.00195319960898,0.0719477577031,0.0141439456135,0.0487880330672,0.00145159239937,0.022174044551,0.0106270591101,0.00412745707689,0.0326689699267,0.0025512456579,0.00027804444578,0.0520456619117,0.00323508470023,0.0208113762762,0.0152955756491,0.012416187447,0.00857992556675,0.00303469230687,0.0037786490672,0.00177096777628,0.00313614095601,0.00481129611921,0.0206917670664,0.00569865868604,0.00806579383255,0.00570304226964,0.0013708092158,0.00175969570415,0.00200204525486,0.0044105113325,0.005903434663,0.00273598239553,0.0124468725323,0.018297704192,0.000892998602889,0.00254936697922,0.0181186034905,0.00368158400167,0.010774222274,0.0188775896803,0.0110084308837,0.00112908589131,0.00328956638217,0.00880035719944,0.00545630913533,0.00488769571918,0.0387270824684,0.00819417020954,0.00778587070808,0.00858994518642,0.00143718919609,0.00299586628066,0.0166908076878,0.0203949358337,0.00734563366893,0.0118394330899,0.0147614046755,0.0143650034724,0.00354130932632,0.00279296898239,0.0452899333507,0.00897382186494,0.0579685095878,0.030399526072,0.0110084308837,0.00143593674364,0.00273097258569,0.0177203236087,0.0172494014843,0.00324698299858,0.00142967448134,0.00454577619802,0.0189402123032,0.00277105106437,0.00216924765807,0.00615705628584,0.0035406831001,0.00194192753686,0.00377739661475,0.00147225786493,0.000849162766843,0.00254999320545,0.00166951912714,0.00575063546307,0.000878595399617,0.00844904428484,0.00533294256817,0.00404354276217,0.000906775579932,0.0052458971223,0.0119897273849,0.0135327488138,0.0329895977561,0.0655527354501,0.00400659541465,0.109954680008,0.0230545186293,0.0170897137958,0.0120154026603,0.000503485888305,0.0218421446495,0.0458491533734,0.0123598270864,0.00212478559579,0.010607646097,0.00486264667001,0.00584018581385,0.0561198897591,0.0378747885704,0.00669373216429,0.0197950111061,0.0251937074284,0.00738383346891,0.00985304349079,0.0274556365684,0.0196384545488,0.00232956157275,0.00204901222206,0.00261637318574,0.00661733256433,0.0034680408575,0.00787542105886,0.00702437961333,0.0160169882651,0.000871706911095,0.0477635269562,0.042990430637,0.00252494415628,0.0115006446999,0.0174641970809,0.0393614496386,0.00104830270774,0.00360393194925,0.0212810459481,0.00580950072861,0.00683651174456,0.00812966890793,0.0133999888532,0.00756731775408,0.0244917078254,0.00700246169531,0.0543545580189,0.0102206382873,0.0123072240832,0.00126435075683,0.000911159163537,0.010042163812,0.0904314510852,0.0126992417027,0.00213230031055,0.00318498660189,0.028115679014,0.00385316998848,0.0305942824293,0.00466663786026,0.00358952874598,0.046722112737,0.0307783929407,0.0128413950567,0.00518390072561,0.0037698819,0.00122615095684,0.00597920803674,0.00285183424794,0.00279484766108,0.00683964287571,0.00695111114451,0.002827411425,0.0169212589402,0.0155222695441,0.0069379603937,0.00419947309325,0.00728363727223,0.000271155957259,0.0111361810345,0.0220751008068,0.00116039720277,0.0384891165012,0.00510750112564,0.0168110431238,0.00588339542366,0.0239625466617,0.022075727033,0.00956122206796,0.00131507508139,0.00848473917991,0.0118325446014,0.00568738661391,0.0271287464767,0.00694735378713,0.0320396125664,0.00786352276051,0.0938719379886,0.0271043236538,0.0163513930716,0.0114129730278,0.0112927375918,0.00241785947108,0.000850415219301,0.0113559864409,0.00403602804742,0.0215609690726,0.00618335778747,0.00199327808766,0.0153193722458,0.00824739943903,0.00729678802305,0.00455516959146,0.0273510567881,0.00124055416011,0.00418193875883,0.00759549793439,0.0177666643496,0.00228885686785,0.00335156277887,0.0037335607787,0.00135139620269,0.0050317277519,0.0028681161299,0.00111530891427,0.00668997480692,0.00209034315319,0.00286999480858,0.00219805406462,0.00970212296954,0.0272358311619,0.00186239680575,0.00203899260239,0.00329645487069,0.0135264865515,0.024933197317,0.00387571413274,0.00769694658353,0.00616644967928,0.00110341061591,0.00696050453795,0.00141401882561,0.0124656593192,0.00492589551916,0.00334029070674,0.00946791435981,0.00362710231973,0.003988434854,0.00532104426981,0.00192815055981,0.0184035364248,0.00560159362051,0.0027052973103,0.0151853598327,0.00913664068454,0.0016043915993,0.0215158807841,0.0195795892833,0.0248605550744,0.00251492453661,0.00778086089825,0.0268106235522,0.00352127008699,0.0218239840888,0.00563728851557,0.000784035239002,0.0440218252365,0.00157558519276,0.0136197942596,0.0106226755265,0.0110773157689,0.00175781702546,0.00201957958928,0.00489145307656,0.00325011412973,0.00340166087721,0.00281488690041,0.0117868300867,0.00411806368345,0.00163695536322,0.00461340863078,0.00132885205844,0.0023326927039,0.00210912994006,0.00077777297671,0.00332213014609,0.00149041842558,0.0107028324839,0.0157596092849,0.00094935896352,0.00369911833609,0.0234509198324,0.00345614255915,0.0132572092729,0.00590969692529,0.00815534418333,0.00247672473662,0.00635306509559,0.014347469138,0.0116315259818,0.0065609722037,0.0129334503124,0.00370913795576,0.0149254759476,0.00871832156341,0.00106270591101,0.000948106511062,0.0142497778462,0.0112407608148,0.0151070815541,0.00450319281443,0.0156907243997,0.0686982697996,0.00297707949378,0.00377739661475,0.0462405447667,0.00764872716388,0.0352245991682,0.0138295800464,0.00918611255665,0.00127311792404,0.00188243604508,0.0107216192707,0.0127067564174,0.00197136016963,0.000624347550547,0.00228384705802,0.00864505309459,0.00473865387662,0.00137268789448,0.00282490652008,0.00399093975892,0.00207280881877,0.00300651212656,0.00300275476918,0.00356823705418,0.00219742783839,0.00299210892329,0.00391704506387,0.00322819621171,0.00714273637066,0.0022512832941,0.0052008088338,0.000470922124385,0.0100528096579,0.00793178141949,0.0143837902593,0.00832880884883,0.0785043463231,0.00251805566775,0.0567498733457,0.0145585073773,0.0128839784403,0.0149599183902,0.00316933094616,0.0172450179007,0.0404654864807,0.0175919472317,0.00357387309024,0.012530786847,0.0103346114611,0.00219116557609,0.0878733169387,0.0155504497244,0.00662422105285,0.0115726607163,0.0232023080194,0.0108731660182,0.00488268590935,0.0129603780403,0.0169225113926,0.0062547475776,0.00296267629051,0.00520769732232,0.00399532334252,0.00164384385174,0.00533043766325,0.00608190913833,0.0421036942964,0.00214545106136,0.041933360762,0.0288890684071,0.00676574818066,0.0436536042138,0.023425244557,0.0198989646602,0.00909343107472,0.00167891252058,0.045033806823,0.0120498451029,0.00525842164689,0.00487892855197,0.00776332656383,0.00953116320896,0.00469043445697,0.00820293737675,0.0314891597109,0.0180904233101,0.0086688496913,0.00217864105151,0.00160814895668,0.00762493056717,0.0452736514688,0.00470358520778,0.00173840401236,0.00477309631923,0.0179044341201,0.000873585589783,0.0254354307528,0.00164760120912,0.00156431312063,0.0466144018256,0.0249350759957,0.0088016096519,0.014989351023,0.00249864265465,0.00127311792404,0.00684152155439,0.00258005206445,0.00723479162635,0.00734563366893,0.00810023627516,0.00259007168412,0.00862689253394,0.0145378419117,0.00777459863595,0.0120454615193,0.00294263705118,0.000248611813006,0.00449254696853,0.00535235558127,0.000827871075049,0.0431388462533,0.00635056019067,0.0577812679453,0.00438608850956,0.0301609338787,0.0339934384016,0.00528347069606,0.00106145345855,0.0040698442638,0.00495845928308,0.0074821509869,0.0715475991426,0.00668496499708,0.014694398469,0.00494781343719,1
